State,Grade,Standard ID,Standard Text,Project Name,Course Name
CSTA,11-12,3B-AP-14,"Construct solutions to problems using student-created components, such as procedures, modules and/or objects.",4.2 TV Show Analyzer,Data Science & AI
CSTA,11-12,3B-AP-16,Demonstrate code reuse by creating programming solutions using libraries and APIs.,4.2 TV Show Analyzer,Data Science & AI
CSTA,11-12,3B-AP-21,Develop and use a series of test cases to verify that a program performs according to its design specifications.,4.2 TV Show Analyzer,Data Science & AI
CSTA,9-10,3A-DA-11,Create interactive data visualizations using software tools to help others better understand real-world phenomena.,4.3 Mental Health Monitor,Data Science & AI
CSTA,9-10,3A-DA-12,Create computational models that represent the relationships among different elements of data collected from a phenomenon or process.,4.3 Mental Health Monitor,Data Science & AI
CSTA,9-10,3A-AP-13,Create prototypes that use algorithms to solve computational problems by leveraging prior student knowledge and personal interests.,4.3 Mental Health Monitor,Data Science & AI
CSTA,9-10,3A-AP-14,"Use lists to simplify solutions, generalizing computational problems instead of repeatedly using simple variables.",4.3 Mental Health Monitor,Data Science & AI
CSTA,9-10,3A-AP-15,"Justify the selection of specific control structures when tradeoffs involve implementation, readability, and program performance, and explain the benefits and drawbacks of choices made.",4.3 Mental Health Monitor,Data Science & AI
CSTA,9-10,3A-AP-17,"Decompose problems into smaller components through systematic analysis, using constructs such as procedures, modules, and/or objects.",4.3 Mental Health Monitor,Data Science & AI
CSTA,9-10,3A-AP-18,"Create artifacts by using procedures within a program, combinations of data and procedures, or independent but interrelated programs.",4.3 Mental Health Monitor,Data Science & AI
CSTA,9-10,3A-AP-19,Systematically design and develop programs for broad audiences by incorporating feedback from users.,4.3 Mental Health Monitor,Data Science & AI
CSTA,9-10,3A-AP-21,Evaluate and refine computational artifacts to make them more usable and accessible.,4.3 Mental Health Monitor,Data Science & AI
CSTA,9-10,3A-AP-22,Design and develop computational artifacts working in team roles using collaborative tools.,4.3 Mental Health Monitor,Data Science & AI
CSTA,9-10,3A-AP-23,"Document design decisions using text, graphics, presentations, and/or demonstrations in the development of complex programs.",4.3 Mental Health Monitor,Data Science & AI
CSTA,11-12,3B-DA-05,Use data analysis tools and techniques to identify patterns in data representing complex systems.,4.3 Mental Health Monitor,Data Science & AI
CSTA,11-12,3B-DA-06,Select data collection tools and techniques to generate data sets that support a claim or communicate information.,4.3 Mental Health Monitor,Data Science & AI
CSTA,11-12,3B-AP-14,"Construct solutions to problems using student-created components, such as procedures, modules and/or objects.",4.3 Mental Health Monitor,Data Science & AI
CSTA,11-12,3B-AP-16,Demonstrate code reuse by creating programming solutions using libraries and APIs.,4.3 Mental Health Monitor,Data Science & AI
CSTA,11-12,3B-AP-20,"Use version control systems, integrated development environments (IDEs), and collaborative tools and practices (code documentation) in a group software project.",4.3 Mental Health Monitor,Data Science & AI
CSTA,11-12,3B-AP-21,Develop and use a series of test cases to verify that a program performs according to its design specifications.,4.3 Mental Health Monitor,Data Science & AI
CSTA,9-10,3A-DA-11,Create interactive data visualizations using software tools to help others better understand real-world phenomena.,4.4 Out of This World,Data Science & AI
CSTA,9-10,3A-DA-12,Create computational models that represent the relationships among different elements of data collected from a phenomenon or process.,4.4 Out of This World,Data Science & AI
CSTA,9-10,3A-AP-13,Create prototypes that use algorithms to solve computational problems by leveraging prior student knowledge and personal interests.,4.4 Out of This World,Data Science & AI
CSTA,9-10,3A-AP-14,"Use lists to simplify solutions, generalizing computational problems instead of repeatedly using simple variables.",4.4 Out of This World,Data Science & AI
CSTA,9-10,3A-AP-15,"Justify the selection of specific control structures when tradeoffs involve implementation, readability, and program performance, and explain the benefits and drawbacks of choices made.",4.4 Out of This World,Data Science & AI
CSTA,9-10,3A-AP-17,"Decompose problems into smaller components through systematic analysis, using constructs such as procedures, modules, and/or objects.",4.4 Out of This World,Data Science & AI
CSTA,9-10,3A-AP-18,"Create artifacts by using procedures within a program, combinations of data and procedures, or independent but interrelated programs.",4.4 Out of This World,Data Science & AI
CSTA,11-12,3B-DA-05,Use data analysis tools and techniques to identify patterns in data representing complex systems.,4.4 Out of This World,Data Science & AI
CSTA,11-12,3B-DA-06,Select data collection tools and techniques to generate data sets that support a claim or communicate information.,4.4 Out of This World,Data Science & AI
CSTA,11-12,3B-AP-14,"Construct solutions to problems using student-created components, such as procedures, modules and/or objects.",4.4 Out of This World,Data Science & AI
CSTA,11-12,3B-AP-16,Demonstrate code reuse by creating programming solutions using libraries and APIs.,4.4 Out of This World,Data Science & AI
CSTA,11-12,3B-AP-21,Develop and use a series of test cases to verify that a program performs according to its design specifications.,4.4 Out of This World,Data Science & AI
CSTA,9-10,3A-DA-11,Create interactive data visualizations using software tools to help others better understand real-world phenomena.,4.5 Compromised Data,Data Science & AI
CSTA,9-10,3A-DA-12,Create computational models that represent the relationships among different elements of data collected from a phenomenon or process.,4.5 Compromised Data,Data Science & AI
CSTA,9-10,3A-AP-13,Create prototypes that use algorithms to solve computational problems by leveraging prior student knowledge and personal interests.,4.5 Compromised Data,Data Science & AI
CSTA,9-10,3A-AP-14,"Use lists to simplify solutions, generalizing computational problems instead of repeatedly using simple variables.",4.5 Compromised Data,Data Science & AI
CSTA,9-10,3A-AP-15,"Justify the selection of specific control structures when tradeoffs involve implementation, readability, and program performance, and explain the benefits and drawbacks of choices made.",4.5 Compromised Data,Data Science & AI
CSTA,9-10,3A-AP-17,"Decompose problems into smaller components through systematic analysis, using constructs such as procedures, modules, and/or objects.",4.5 Compromised Data,Data Science & AI
CSTA,9-10,3A-AP-18,"Create artifacts by using procedures within a program, combinations of data and procedures, or independent but interrelated programs.",4.5 Compromised Data,Data Science & AI
CSTA,11-12,3B-DA-05,Use data analysis tools and techniques to identify patterns in data representing complex systems.,4.5 Compromised Data,Data Science & AI
CSTA,11-12,3B-DA-06,Select data collection tools and techniques to generate data sets that support a claim or communicate information.,4.5 Compromised Data,Data Science & AI
CSTA,11-12,3B-AP-14,"Construct solutions to problems using student-created components, such as procedures, modules and/or objects.",4.5 Compromised Data,Data Science & AI
CSTA,11-12,3B-AP-16,Demonstrate code reuse by creating programming solutions using libraries and APIs.,4.5 Compromised Data,Data Science & AI
CSTA,11-12,3B-AP-21,Develop and use a series of test cases to verify that a program performs according to its design specifications.,4.5 Compromised Data,Data Science & AI
CSTA,9-10,3A-DA-11,Create interactive data visualizations using software tools to help others better understand real-world phenomena.,4.5 COVID Cautious,Data Science & AI
CSTA,9-10,3A-DA-12,Create computational models that represent the relationships among different elements of data collected from a phenomenon or process.,4.5 COVID Cautious,Data Science & AI
CSTA,9-10,3A-AP-13,Create prototypes that use algorithms to solve computational problems by leveraging prior student knowledge and personal interests.,4.5 COVID Cautious,Data Science & AI
CSTA,9-10,3A-AP-14,"Use lists to simplify solutions, generalizing computational problems instead of repeatedly using simple variables.",4.5 COVID Cautious,Data Science & AI
CSTA,9-10,3A-AP-15,"Justify the selection of specific control structures when tradeoffs involve implementation, readability, and program performance, and explain the benefits and drawbacks of choices made.",4.5 COVID Cautious,Data Science & AI
CSTA,9-10,3A-AP-17,"Decompose problems into smaller components through systematic analysis, using constructs such as procedures, modules, and/or objects.",4.5 COVID Cautious,Data Science & AI
CSTA,9-10,3A-AP-18,"Create artifacts by using procedures within a program, combinations of data and procedures, or independent but interrelated programs.",4.5 COVID Cautious,Data Science & AI
